_id,id,username,followers,text,hashtags,created,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae0b"")",1.23992E+18,tomwmartineau,191,RT @SRuhle: Please read,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae0c"")",1.23992E+18,royzbass,3315,RT @ScottyPatriot1: More FAKE NEWS ,,,,,,,,,,,,,,
Another False Story allowed to ,,,,,,,,,,,,,,,,,,
take legs,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae0d"")",1.23992E+18,ChannelfastC,4579,I feel God let this happen to show us who really is in control here, not Trump he's just a self centered man and th… https://t.co/wCbKeTnFaO,"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae0e"")",1.23992E+18,JustaShipinThe1,2118,RT @GA_peach3102: Are freakin kidding!,,,,,,,,,,,,,,
JENNIFER RUBIN #WaPo says MORE Republicans are going to DIE w virus because the President &amp; ring win…,"[{text"":""WaPo""",indices:[54,"59]}]""","2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae0f"")",1.23992E+18,bsadmike,68,RT @peterbakernyt: Dow closes 3,000 points down,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae10"")",1.23992E+18,LisaRodela1,427,RT @SerendipityDizl: At Walmart at 7:30am..this is what the shelves look like because of HOARDERS! President Trump has asked people to STOP…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae11"")",1.23992E+18,ladydshops,22028,It is just as accurate as Spanish Flu, Ebola, West Nile, etc.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The only ""backlash"" is coming from you people.",[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae12"")",1.23992E+18,sladyesq,37,RT @amandacarpenter: “This is just the flu.” “It’s media hysteria.” “This always happens in an election year.” I’ve heard all this from fri…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae13"")",1.23992E+18,SWUnclave,7,@JoeBiden don't fuck up! Pick @staceyabrams !!!!! She will deliver GA and NC!! GA has two Senate seats up and NC ha… https://t.co/Ai9wAyMOrA,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae14"")",1.23992E+18,Ron_Shanks21,866,RT @HumanlyPositive: President Trump is facing backlash after referring to COVID-19 as the “Chinese virus.” Why didn't Obama receive backla…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae15"")",1.23992E+18,NickStevenson63,5952,RT @glennkirschner2: Hey All. Can we talk about 1 of the few topics I may actually know too much about: homicide? Specifically, whether Don…,"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae16"")",1.23992E+18,terrydvl,8236,RT @DLoesch: Beijing is mad that Trump accurately notes that China is where the Wuhan Coronavirus/COVID-19 began and *they’re* mad? The aud…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae17"")",1.23992E+18,JoshiaGaume,13,RT @chrislhayes: A reminder that *right now* the Trump administration is suing to destroy the entire Affordable Care Act. All of it.,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae18"")",1.23992E+18,glyphzau,56,RT @sarahkendzior: Podcast from a year ago on the Trump admin mindset. You need to grasp this point to understand their response to coronav…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae19"")",1.23992E+18,AbelGonzales_FL,28,@marcorubio Maybe you should be talking to Trump about this. https://t.co/nJnRG9aqpU,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1a"")",1.23992E+18,thetravelprinc1,560,RT @NYGovCuomo: President Trump: Deploy the Army Corps of Engineers to build temporary medical facilities, so that when hospitals are overw…,"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1b"")",1.23992E+18,Heathhooperstar,3243,Corruption &amp; #COVID19,"[{text"":""COVID19""","25]}]""","2020-03-17T14:27:24.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1c"")",1.23992E+18,Trump2Q2QKAG,243,RT @JackPosobiec: Coronavirus shows Donald Trump was right all this time about China https://t.co/KSuw1myaaE,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1d"")",1.23992E+18,JoyM2020,228,RT @chrislhayes: A reminder that *right now* the Trump administration is suing to destroy the entire Affordable Care Act. All of it.,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1e"")",1.23992E+18,TinCabello,779,RT @maracepeda: Our politicians, Cabinet secretaries,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae1f"")",1.23992E+18,PanahonTV,17390,#COVID19PH | On March 16, 2020 President Rodrigo Duterte has declared an enhanced community quarantine throughout L… https://t.co/0LO6y0Mumr,indices:[0,"10]}]""","2020-03-17T14:27:24.000Z""""",,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae20"")",1.23992E+18,rleas,2775,RT @williamlegate: @LindseyGrahamSC Should've been done weeks ago… the entire response to this has been a complete disaster. Trump ignored…,[],,,,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae21"")",1.23992E+18,RalphBentley3,8,"RT @WhiteHouse: ""We're appealing to ALL Americans to take these steps", to protect each other,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de51c4dbc3d94b4cae22"")",1.23992E+18,vicciskip,324,RT @NathanLerner: Just a reminder, the first confirmed Cornavirus case in the U.S. was on January 20th. ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
That's 8 weeks the Trump administ…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae23"")",1.23992E+18,Marine70411,341,RT @AGHamilton29: Yes, because WHO spends a lot of time sucking up to China with the hope that they will give them more access. We don't ha…,"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae24"")",1.23992E+18,bayareagirl2012,144,RT @AmandaPresto: To Know Abt Italy:,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,,,,,
#NAME?, where there are direct ties to Wuhan, China ,,,,,,,,,,,,,,,,
- Italy rest…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae25"")",1.23992E+18,JWingerPharmD,373,"RT @larryelder: Axios: ""80% of African Americans think that [Trump is] racist. Is he racist?""",,,,,,,,,,,,,,
"Rep. James Clyburn (D-SC): ""I don’t know.""",,,,,,,,,,,,,,,,,,
Ax…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae26"")",1.23992E+18,MeloniaSherban,14162,RT @CaslerNoel: Trump has retweeted right wing nutbags 10 times in the last hour and kicked it off attacking the NYT. We won’t get thru thi…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae27"")",1.23992E+18,Magirly9,6989,RT @williewjewell: Richard Nixon opened the doors to China when he was President.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Since then China has grown into a worldwide authoritaria…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae28"")",1.23992E+18,jjen64,710,RT @chrislhayes: A reminder that *right now* the Trump administration is suing to destroy the entire Affordable Care Act. All of it.,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae29"")",1.23992E+18,zaria_jasmin15,709,RT @Subtle_Charisma: If any time I needed peer pressure to work.. America run it you cowards!,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2a"")",1.23992E+18,1776PatHenry,5425,RT @steph93065: I'm voting for Trump no matter what.,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2b"")",1.23992E+18,Sahiba_e_Dil,586,#NAME?,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2c"")",1.23992E+18,Tracysnps,926,RT @TheRickWilson: And there's not excuse he can't make for six weeks of dithering, incompetence,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
“There’s No Boogeyman He…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2d"")",1.23992E+18,3renshoPies,16,RT @Public_Citizen: Trump says he 'didn’t know about' the firing of the entire U.S. pandemic response team in 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Here's video of him tal…,[],"2020-03-17T14:27:24.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2e"")",1.23992E+18,fishhomeagain,557,RT @thedailybeast: Each day he stands with President Trump and Vice President Mike Pence and gently corrects misstatements and introduces a…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae2f"")",1.23992E+18,GhostofVeraC,8141,RT @glennkirschner2: Hey All. Can we talk about 1 of the few topics I may actually know too much about: homicide? Specifically, whether Don…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae30"")",1.23992E+18,WendellAlbright,498,RT @chrislhayes: It's not an overstatement to say the entire federal response has evolved primarily around the president's ego. https://t.c…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae31"")",1.23992E+18,bleuesflamme216,686,RT @Amy_Siskind: Republicans still haven’t signed Pelosi’s relief bill to put a single penny towards helping American citizens, but Trump a…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae32"")",1.23992E+18,LiberalDemIda,5326,RT @JillWineBanks: Please vote.  Wear latex gloves or use a disinfectant wipe on the touch screen or pen you use and you'll be safe while d…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae33"")",1.23992E+18,lfbill,10072,RT @LindseyGrahamSC: President Trump’s decision to declare a national emergency over the #coronavirus pandemic is the right call.  ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
It wil…,"[{text"":""coronavirus""",indices:[89,"101]}]""","2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae34"")",1.23992E+18,realJohnCurley,660,RT @damianpaletta: NEW: White House seeks roughly $850 billion in emergency stimulus to confront coronavirus economic fallout, would includ…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae35"")",1.23992E+18,br86736915,340,RT @LibsNoFun: Trump 2020 #StopTheSpread https://t.co/tUeQt4T2e2,"[{text"":""StopTheSpread""","40]}]""","2020-03-17T14:27:25.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae36"")",1.23992E+18,John02881121,19,RT @seanmdav: Democrats are celebrating the panic-induced destruction of trillions of dollars in American wealth, in case you were wonderin…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae37"")",1.23992E+18,WaterMusic3,5150,RT @Arriadna: It’s too little, too late. The community transmission is really high already. We probably have hundreds of thousands infected…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae38"")",1.23992E+18,amorJada,339,RT @Jwalk35_: 90's babies done went through two Economic Crashes, 9/11, Trump presidency, and a Global Pandemic all before 30 shee…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae39"")",1.23992E+18,kateqhawk,119,RT @thomaskaine5: Trump lashes out at ‘failing Michigan governor’ as criticism of his coronavirus response mounts - https://t.co/GroRfdtKDW,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3a"")",1.23992E+18,MARIANNEMCDER14,872,RT @DCJohnNorton: I bet Hillary Clinton's team would have paid close attention to the Obama Administration's preparatory pandemic exercise,…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3b"")",1.23992E+18,ConnieDeyoung,83,"RT @WhiteHouse: President @realDonaldTrump's use of emergency powers is ""reinforcing the front lines of the fight"," James Jay Carafano writ…,[]""",,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3c"")",1.23992E+18,Kjbabe223,286,RT @Loeybug: The president is a racist y’all who knew 😒,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3d"")",1.23992E+18,RashidM44238926,948,RT @shahsabg: President @ArifAlvi  meeting, Chinese #PM Li Keqiang,,,,,,,,,,,,,
he said Pakis…,"[{text"":""PM""",indices:[52,55]},"{""text"":""coronavirus""",indices:[116,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3e"")",1.23992E+18,SusanKBradford,8102,RT @itsJeffTiedrich: @realDonaldTrump failing united states president ignored a pandemic for a month and then called it a democrat hoax and…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae3f"")",1.23992E+18,Gamhanann,210,RT @ilda_talk: Yellowturds always assume Duterte has ulterior motives. Only in the Philippines where some people equate the move to contain…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae40"")",1.23992E+18,rogelcalderon16,77,RT @DailyMail: Donald Trump takes aim at governors in wake of coronavirus outbreak, claiming New York’s Andrew Cuomo should ‘keep politics…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae41"")",1.23992E+18,blaze_vivi,630,RT @ddale8: Asked what it was like to take the test, Trump says, not uh - something I want to do everyday...you know, it's a little b…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae42"")",1.23992E+18,cbabygiirllc,19,RT @ashleyyhickmann: Soooo, Trump says that the coronavirus pandemic could until July or August...... or longer. I think we can consider 20…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae43"")",1.23992E+18,cdub1028,271,RT @uakron: Important Updates From President Miller on Campus Operations (3/16/2020):,,,,,,,,,,,,,,
The remainder of the semester will be completed throu…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae44"")",1.23992E+18,sappientissimus,30,@Gemini245597948 @thehill I would think that would be up to you to tell us.  Considering you don't believe Trump di… https://t.co/UwLGMXDDAy,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae45"")",1.23992E+18,THEFXR1,4159,@reubing @overhead440 It's a 300 billion dollar expenditure Mittens will use later as a club when complaining about… https://t.co/6xf8uX75tE,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae46"")",1.23992E+18,ffferrara66,2664,RT @putinsgay: 👏👏👏🇺🇸New Ad Crushes Trump For His COVID-19 Lies | Crooks and Liars https://t.co/D18ngGaBHO,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae47"")",1.23992E+18,tennis_coast,33,@BernieBroStar @KyleKulinski The problem that all of you Bernie people fail to understand is that most of Bernies i… https://t.co/06xHMasaIn,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae48"")",1.23992E+18,Djama18291981,1531,RT @CasarezKk: United States President needs to get his sh*t together!,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae49"")",1.23992E+18,ribadiyadipen,1120,RT @TheSatishDua: 'It was the worst day of my life when I met Mr Manohar Parrikar for the first time.',,,,,,,,,,,,,,
I said in my tribute to the late lea…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4a"")",1.23992E+18,33JamesT,499,RT @ChrisLu44: BREAKING: A week before Inauguration Day 2017, Trump team participated in a tabletop exercise with outgoing Obama team about…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4b"")",1.23992E+18,TVietor08,487877,RT @shomikdutta: This is a great reminder of how Trump lied about and ignored a clear and present danger to his fellow Americans: https://t…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4c"")",1.23992E+18,joesgarage101,927,RT @TheRickWilson: You'll be chugging Alex Jones Brand colloidal silver and bleach any day now.,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4d"")",1.23992E+18,rick_theodore,92,RT @BryanDeanWright: Trump called it the “Chinese Virus.”,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
This was not a slip.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
His intel staff has made clear that China is spreading pro…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4e"")",1.23992E+18,theaaronv,96,RT @ChrisLu44: BREAKING: A week before Inauguration Day 2017, Trump team participated in a tabletop exercise with outgoing Obama team about…,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae4f"")",1.23992E+18,DTRH_Popeye,3063,#NAME?," how much does the Federal Government have ""hoarded"" away for Continuity of Government?!","2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae50"")",1.23992E+18,ToochieTweets,24,RT @BarbraStreisand: Trump said he knew nothing about the Administration shuttering its pandemic response team. Here are the words of the p…,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae51"")",1.23992E+18,LongMical,173,RT @mayawiley: #Barr DOJ sends foreign governments a signal that if you interfere in our elections, we might just give you a pass. #Trump’s…,indices:[15,20]},"{""text"":""Trump""",indices:[131,"137]}]""","2020-03-17T14:27:25.000Z""""",,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae52"")",1.23992E+18,rlednicer,240,RT @maggieNYT: Why Trump sounded a different note today - and the projections are terrifying &gt; https://t.co/bclU1jgBmW,[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae53"")",1.23992E+18,BeverlyMann19,1143,"RT @paulkrugman: Not just Fox. I've seen an instant shift in my incoming from ""cvirus is a liberal hoax"" to ""how dare you criticize the pre…",[],,,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae54"")",1.23992E+18,NubianKingBenji,3429,RT @NorbertElekes: BREAKING: France's president suspends payment of taxes, rent, gas, and electricity bills for companies during cor…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae55"")",1.23992E+18,deplorablebigd2,2297,RT @Pismo_B: President Trump is the first real President in my 96 years...He’s got it all....the guts, the structure, the know…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae56"")",1.23992E+18,flipsville,2038,#NAME?, especially since Melania won't touch him.,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de52c4dbc3d94b4cae57"")",1.23992E+18,captainbabie,101,and here i am, forced to go to work either way 😫,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae58"")",1.23992E+18,JoseJuanWesker,49,RT @NBCNews: President Trump drew backlash after posting a tweet using the phrase “Chinese Virus.” ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Many officials, including the CDC chie…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae59"")",1.23992E+18,C_in_Cali,83,RT @marklevinshow: Democrats, with a celebratory media,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5a"")",1.23992E+18,lenora28780512,50,RT @mfstern: Trump loves the uneducated.,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5b"")",1.23992E+18,Suxflow3r,180,RT @Jwalk35_: 90's babies done went through two Economic Crashes, 9/11, Trump presidency, and a Global Pandemic all before 30 shee…,[],"2020-03-17T14:27:25.000Z""""",,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5c"")",1.23992E+18,publicservic,426,#NAME?, Amin had better words than Trump. They were funny words but harmless coz ever… https://t.co/B4vQMIFDNG,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5d"")",1.23992E+18,dandrew368,98,RT @BarbraStreisand: Trump said he knew nothing about the Administration shuttering its pandemic response team. Here are the words of the p…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5e"")",1.23992E+18,AmanaVincent,37,#NAME?,and if f Trump call it Chinese virus ,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae5f"")",1.23992E+18,DanielP67186307,1816,RT @sayitnspinit: Funny, before the pandemic hit you said it was Obama's market 🥴 https://t.co/VGAZFYR3Id,"2020-03-17T14:27:25.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae60"")",1.23992E+18,RealisMundi,46,RT @TheRightMelissa: @realDonaldTrump Here is video montage of the fake media calling the Virus the “Chinese Wuhan Virus” right before call…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae61"")",1.23992E+18,JMKTVShow,1676,RT @Mediaite: Jared Kushner Reportedly Advised Trump That Media Was Exaggerating Coronavirus Threat https://t.co/W2wmZ87XfC,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae62"")",1.23992E+18,andrewkimmel,28508,RT @andrewkimmel: Here is @realDonaldTrump talking to reporters less than a month ago explaining why he cut funding for the White House pan…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae63"")",1.23992E+18,PortiaABoulger,29716,RT @charmainekatta: As a millennial, all I wanted was to beat Trump. I really thought Joe Biden is more fit to accomplish this. But tonight…,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae64"")",1.23992E+18,emgolden,306,RT @swimmerbr78: Here it is folks:,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
While Americans are preoccupied and dying from the coronavirus, Republicans have been pressing aging co…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae65"")",1.23992E+18,PatriotBulldog2,3894,RT @JackPosobiec: Coronavirus shows Donald Trump was right all this time about China https://t.co/KSuw1myaaE,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae66"")",1.23992E+18,riddlememad,97,RT @chrissyteigen: when u did not take the test,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae67"")",1.23992E+18,Coleminer31,267,RT @mehdirhasan: See, it can be done.,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae68"")",1.23992E+18,Boksem,231,RT @JackPosobiec: Coronavirus shows Donald Trump was right all this time about China https://t.co/KSuw1myaaE,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae69"")",1.23992E+18,amsterdamred,3421,RT @JujuJudge: Video emerges showing Trump talking about cutting pandemic team in 2018, despite saying last week 'I didn't know about it'…,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6a"")",1.23992E+18,GershTim,13,@Ranting_Monkey lucky bastard Trump gets his own virus https://t.co/Nwfoop5x7S,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6b"")",1.23992E+18,realJohnCurley,660,RT @justinhendrix: Will it be a bailout for people and small business or corporations? Trump administration seeks roughly $850 billion in e…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6c"")",1.23992E+18,CyndiW100,2876,RT @politvidchannel: A video has emerged of Trump talking about cutting the U.S. pandemic response team in 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
TRUMP: “I’m a business per…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6d"")",1.23992E+18,JudyPop20407059,1109,RT @RealJamesWoods: Thank you so much. It’s time to band together and give, give,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6e"")",1.23992E+18,justpartybaby,1091,RT @RSBNYIhockey: Morons like this know exactly how to manipulate other morons in to thibkong Donald Trump is actually a smart effective le…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae6f"")",1.23992E+18,sophiesmother95,467,RT @ChrisLu44: BREAKING: A week before Inauguration Day 2017, Trump team participated in a tabletop exercise with outgoing Obama team about…,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae70"")",1.23992E+18,VAFramer,409,#NAME?, we get president Pelosi. So I’m ok with that. 🤷🏻‍♂️,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae71"")",1.23992E+18,jayoooo98,665,RT @joshuachenault1: Corona going to need to explain to me why we got a sick Idris Elba and a healthy president https://t.co/xLzs7SXnMu,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae72"")",1.23992E+18,MemphisBlews,1229,"RT @T_S_P_O_O_K_Y: Here comes the propaganda machine from the @BarackObama and @HillaryClinton teams - having an ""exercise"" days before ina…",[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae73"")",1.23992E+18,johan_andries,272,RT @Public_Citizen: Trump says he 'didn’t know about' the firing of the entire U.S. pandemic response team in 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Here's video of him tal…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae74"")",1.23992E+18,OkieStateFan12,4010,RT @no_silenced: Mr President, can you please write an Executive order today Stopping ALL pay to congressional members during this Crisis.?…,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae75"")",1.23992E+18,brinaspelIman,445,RT @mischiefseries: POLANSKI, TRUMP, WEINSTEIN ARE RIGHT HERE BUT MISS CORONAVIRUS IS OUT HERE INFECTING TOM HANKS AND IDRIS ELBA…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae76"")",1.23992E+18,aallisonn_,118,"RT @itsJeffTiedrich: @realDonaldTrump ""good things will happen"" ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
how reassuring to be guided through a national health emergency by a pres…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
